screen,file,line,operation,method,key_used,key_class,stable_id_available,rows_diverging_2021_2024,direction,evidence
exploration/E0_I0016_efficiency_predictors,exploration/E0_I0016_efficiency_predictors/s03_survivors.py,48,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s00_provenance.py,155,GROUPBY,groupby,PLAYER_ID|_file_season|_src_file,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s00_provenance.py,255,GROUPBY,groupby,PLAYER_ID|_file_season,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s00b_recon.py,49,GROUPBY,groupby,GAME_ID|PLAYER_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s00b_recon.py,51,JOIN,merge,game_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s01_build_frame.py,74,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s01_build_frame.py,173,GROUPBY,groupby,season|game_id|player_id|team_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s01_build_frame.py,218,JOIN,merge,season|game_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s01_build_frame.py,325,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s01_build_frame.py,407,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0017_shot_quality_efficiency,exploration/E0_I0017_shot_quality_efficiency/s03_forensics.py,158,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,143,GROUPBY,groupby,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,148,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,203,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,231,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,282,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,350,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance.py,353,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v1_FAILED.py,143,GROUPBY,groupby,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v1_FAILED.py,148,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v1_FAILED.py,203,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v2_INCONCLUSIVE.py,143,GROUPBY,groupby,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v2_INCONCLUSIVE.py,148,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v2_INCONCLUSIVE.py,203,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v2_INCONCLUSIVE.py,231,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v2_INCONCLUSIVE.py,282,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,143,GROUPBY,groupby,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,148,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,203,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,231,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,282,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,350,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s01_provenance_v3_MISCALIBRATED.py,353,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,27,GROUPBY,groupby,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,33,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,140,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,141,GROUPBY,groupby,player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,199,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,219,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,223,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,227,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,230,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,239,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s02_build_candidates.py,318,JOIN,merge,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0019_availability_forecast,exploration/E0_I0019_availability_forecast/s06_abstention.py,96,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s02_build_frame.py,162,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s02_build_frame.py,163,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s02_build_frame.py,164,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s02_build_frame.py,296,GROUPBY,groupby,season|GAME_ID|PLAYER_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s02_build_frame.py,301,JOIN,merge,season|game_id|player_id_i,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s03_ladder.py,91,GROUPBY,groupby,player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0024_reb_ast_characterisation,exploration/E0_I0024_reb_ast_characterisation/s03_ladder.py,193,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,271,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,350,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,354,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,375,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,378,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,380,JOIN,merge,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0028_degeneracy_sweep,exploration/E0_I0028_degeneracy_sweep/dg_base.py,382,JOIN,merge,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,171,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,224,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,226,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,228,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,230,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,232,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,235,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,239,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,245,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,260,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,261,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,264,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s02_build_frame.py,448,SETINDEX,set_index,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s03_ladder.py,117,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E0_I0029_freethrow_hurdle,exploration/E0_I0029_freethrow_hurdle/s06_ceiling.py,273,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/et_base.py,255,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/et_base.py,257,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/et_base.py,261,JOIN,merge,PLAYER_ID|season|GAME_ID|game_date|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/s02_build.py,110,GROUPBY,groupby,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/s02_build.py,167,PIVOT,pivot_table,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/s02_build.py,174,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/s02_build.py,223,GROUPBY,groupby,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer,exploration/E1_I0004_efficiency_transfer/s02_build.py,228,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer_v2,exploration/E1_I0004_efficiency_transfer_v2/etv2_base.py,272,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer_v2,exploration/E1_I0004_efficiency_transfer_v2/etv2_base.py,274,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer_v2,exploration/E1_I0004_efficiency_transfer_v2/etv2_base.py,278,JOIN,merge,PLAYER_ID|season|GAME_ID|game_date|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer_v2,exploration/E1_I0004_efficiency_transfer_v2/s02_build.py,105,GROUPBY,groupby,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_efficiency_transfer_v2,exploration/E1_I0004_efficiency_transfer_v2/s02_build.py,115,JOIN,merge,player_id|season|gid|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,154,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|game_date|TEAM_ID|OPP_TEAM_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,156,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,158,GROUPBY,groupby,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,162,JOIN,merge,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,163,JOIN,merge,PLAYER_ID|season|GAME_ID|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,239,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,252,JOIN,merge,zone|player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,378,GROUPBY,groupby,PLAYER_ID|season|GAME_ID,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,382,JOIN,merge,game_id|player_id|season,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,509,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,556,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,565,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,567,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,569,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,587,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/build_forecasts.py,593,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/end_to_end.py,343,PIVOT,pivot_table,player_id|season|game_id|OPP_TEAM_ID|game_date|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/end_to_end.py,348,DEDUP,drop_duplicates,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_fga_forecast,exploration/E1_I0004_fga_forecast/end_to_end.py,351,JOIN,merge,player_id|season|game_id,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
exploration/E1_I0004_rim_finishing,exploration/E1_I0004_rim_finishing/build_and_measure.py,120,GROUPBY,groupby,PLAYER_ID|season|zone,PLAYER_ID_KEYED,YES_AND_USED,0,NONE,
