test,target,stratum,variant,draw,value
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,339,-0.0016178339700745302
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,340,0.0035139153210223422
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,341,-0.002172507891454749
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,342,0.0016894481013425653
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,343,-0.0013090724423895333
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,344,0.004672454612379525
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,345,-0.001847178131852332
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,346,0.0014193712057416529
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,347,-0.0028863249522312487
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,348,0.003583106374476131
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,349,-0.006016520832644964
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,350,0.0034913299028328684
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,351,0.0013628665667255872
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,352,-0.0013439037233598783
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,353,-0.0008053015901380564
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,354,-0.0017989547431222178
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,355,0.002487615105841412
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,356,0.0013212686859985145
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,357,0.001009087521936663
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,358,-0.002155210037257186
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,359,0.0004099037811043671
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,360,-0.0023728159054420563
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,361,0.0002986122814496177
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,362,-0.0027755035354926363
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,363,-0.0020360061198042272
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,364,0.002477945355827769
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,365,0.004451312402996175
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,366,0.0016374855260375938
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,367,0.0013611907253947932
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,368,-0.0009538311064543402
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,369,-0.0027973653995527173
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,370,-0.0038728254755561273
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,371,-0.00580263024137243
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,372,0.0031966682149717246
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,373,-0.0014665117223716044
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,374,0.0021136258262533496
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,375,0.005085335263735705
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,376,0.003171372471717917
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,377,-0.0011703584397207171
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,378,0.0034633393528150803
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,379,0.00022261485470601041
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,380,-0.0009298574043834362
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,381,0.000545274337718095
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,382,-0.002317181341038771
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,383,-0.0034871700830995723
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,384,-0.0024776092022956277
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,385,0.0019426688304337455
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,386,-0.001334528758413772
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,387,0.0013008672597500687
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,388,-0.0027297787783486646
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,389,-0.002462292471755701
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,390,-0.0030176236587803116
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,391,0.006103689363366988
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,392,-0.0021948535550648613
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,393,-0.0034410536153335757
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,394,-0.0014531246080210065
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,395,0.0026653339163687046
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,396,0.0018907526686380836
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,397,-0.001219275409206007
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,398,0.002735849960497952
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,399,-0.0003531046801347256
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,400,0.00037829603549239816
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,401,-0.0007699089228524402
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,402,-0.0008246037616273833
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,403,0.005281029813784054
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,404,0.0029359484093549617
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,405,0.0026773132162426104
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,406,0.0018478254880241803
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,407,0.0010993948190696837
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,408,0.002611661995386156
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,409,0.0006475447768010086
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,410,-0.0068203172256931476
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,411,0.0009845636868537398
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,412,-0.0025400716898906477
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,413,-0.00293100932488891
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,414,-0.0007925294284549793
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,415,0.0026972533908325106
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,416,0.003521932487195015
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,417,0.0021143866953542527
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,418,-0.0024138049051706276
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,419,-0.0006576258001653745
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,420,0.0015682622441963731
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,421,-0.0009735445168310314
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,422,0.0036456218741106193
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,423,-0.0002471665554244908
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,424,-0.0016504891329270277
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,425,0.0017094151817205288
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,426,-0.0011043056468677634
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,427,0.003861712947316693
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,428,-0.0037819844453151775
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,429,0.0006905504374088418
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,430,0.0044179502183804365
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,431,-0.00124443730673489
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,432,-0.004775534017097327
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,433,0.0006353703714825292
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,434,0.0032274934499096197
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,435,0.00239077700431458
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,436,0.0029784259862246673
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,437,0.004410650524939477
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,438,0.0020402556526759163
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,439,8.065035375466813e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,440,-0.0003031797670371957
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,441,-0.005658481955318197
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,442,5.843743083724227e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,443,-0.0002648708446029319
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,444,-0.0034937158511571514
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,445,-0.004213613320326231
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,446,0.001451074862304227
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,447,-0.0035132239624932147
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,448,-0.004443862981712115
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,449,0.0057077427030065445
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,450,0.0007156119399872256
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,451,0.0021662609665858727
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,452,0.00018989146894593127
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,453,0.0016767455008723584
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,454,0.0025429129775222073
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,455,-0.0009277563120595237
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,456,-0.0005790209316864448
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,457,0.0027162452012639265
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,458,-0.0032717763487214863
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,459,0.004349327448252153
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,460,-0.001830309853314463
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,461,0.0029726774469240494
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,462,-7.501452036170153e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,463,0.003587402254556655
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,464,7.115769397899575e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,465,-0.0005696703269710257
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,466,-0.0008603119334545803
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,467,0.002730294232457374
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,468,0.002117531035677299
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,469,-0.004565896850880762
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,470,-0.003296983795800075
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,471,-0.00026212672162003565
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,472,-0.0006905214508316272
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,473,0.0027054695520626645
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,474,0.0018123485279206697
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,475,-0.0020979743972397943
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,476,-0.0017313673546183695
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,477,-5.279249692528952e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,478,-0.0010718389606369086
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,479,-0.0011316862437330286
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,480,0.0026372568205860914
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,481,0.0035106664493646713
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,482,0.0019130487777612839
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,483,-0.004910713186931173
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,484,0.0017796489698778605
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,485,-0.0002025047461738008
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,486,-0.0038294165150979114
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,487,-0.0006463224846999826
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,488,-0.0004688947152199761
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,489,0.003944723733455966
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,490,0.0007379810662147881
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,491,0.0011219829848032438
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,492,-0.0009805528267364649
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,493,-0.006025027912713267
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,494,-0.004007417977588175
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,495,-0.000855423739903645
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,496,0.0045145533728132735
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,497,-0.0022691283991014746
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,498,0.002799268888214558
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,499,0.0018073431058440777
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,500,-1.8826784703442218e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,501,0.0014490624322660499
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,502,-0.0023600927030775157
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,503,7.556016941651035e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,504,-0.0024798879300824655
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,505,-0.0005994783258726845
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,506,-0.004624046451051333
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,507,-0.002375428186710615
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,508,0.0010437135653528625
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,509,0.0018115889980893753
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,510,0.004427928729410183
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,511,-0.0028714761628268414
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,512,-0.0014646698340800453
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,513,0.002275933842375924
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,514,0.002087044882245088
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,515,-0.0008818519032872146
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,516,0.00014016136004054905
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,517,0.000537863389086398
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,518,-0.0029554556709932896
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,519,0.0014858980809888372
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,520,0.0019386132957236767
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,521,-8.424834530769234e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,522,0.004470291784496603
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,523,0.0012084259157571174
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,524,0.0013608181529581873
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,525,-0.002140025135418629
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,526,0.0017347697762612156
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,527,0.002381488475567625
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,528,0.002429188340719886
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,529,0.005072129038603313
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,530,-0.0009270894460451589
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,531,0.0023555608996316973
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,532,0.002156615173574853
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,533,0.0008227811698254154
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,534,0.005060220899620795
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,535,-0.0018396992373578456
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,536,-0.002895765290818215
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,537,0.0009566275456040898
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,538,-0.003053395302012571
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,539,-0.0018181276656971796
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,540,-0.0012882817371218142
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,541,-0.002373369372191755
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,542,0.002074527755827401
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,543,0.001021084118140209
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,544,0.0006926767958935584
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,545,-0.0015337288000064789
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,546,0.0033099306153109723
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,547,0.00020830704517329685
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,548,-0.003165624930454157
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,549,-0.0015353833291971701
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,550,0.003622728495699109
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,551,-0.0024138126889241968
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,552,0.0016284331054412149
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,553,-0.0028231420479241003
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,554,-0.0014362858771036573
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,555,-0.0005490445609069556
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,556,-0.001927198533930108
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,557,-0.0039761149568175
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,558,-0.007168471216626823
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,559,0.0009467767082639736
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,560,-0.0010858856351323265
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,561,-0.0012106912675338406
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,562,-0.0012743062364861375
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,563,-0.002041309690945412
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,564,0.0018651733786668608
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,565,-0.004794412693748478
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,566,-0.0018065391406130518
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,567,-0.0017840906791027238
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,568,-0.0012798286776924718
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,569,-0.0022908906448485507
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,570,-0.001641685466370353
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,571,-0.006615403451427717
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,572,-0.000592986130922615
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,573,-0.003034307544568224
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,574,0.0004406506242617869
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,575,8.96457447795229e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,576,0.0021259127502197437
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,577,0.0002764288967841312
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,578,0.0021342388870565963
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,579,7.184074190685614e-05
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,580,-0.0002726295364253378
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,581,-0.0013161970073024849
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,582,0.0009282164365107426
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,583,-0.00043944207750235323
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,584,-0.003100869582551203
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,585,-0.00028906620864079777
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,586,-0.004157259966673291
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,587,-0.0005586834690537126
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,588,0.0020817540106300523
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,589,0.0014433792192453149
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,590,0.0020058122429868113
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,591,-0.001355126271987041
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,592,0.00040660638324969636
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,593,0.003682951204108937
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,594,0.0009635832255868827
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,595,-0.0007096475520338377
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,596,-0.000755055011296706
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,597,-0.001247778632396182
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,598,-0.0019200840609211718
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,599,0.0010658639303587638
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,600,0.0014746716040797666
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,601,0.004062929887850426
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,602,0.0018943801977967364
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,603,-0.0005449577758151301
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,604,0.003509717755680585
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,605,0.0022114171610188933
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,606,-0.004838397742286098
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,607,-0.006117660328391517
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,608,0.002536772523896871
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,609,0.0018152504352558637
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,610,-0.0011681700343569444
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,611,0.0007952845384525373
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,612,0.002171897847049019
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,613,0.002447954076369297
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,614,0.0041087669963031145
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,615,0.003238959569083385
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,616,-0.00139997320357313
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,617,-0.002275833560367021
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,618,0.00443668064476723
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,619,-0.0026775312052690556
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,620,-0.00012214983230755504
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,621,0.0028426050171758586
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,622,-0.00039715751158838085
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,623,-0.0012454393031195888
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,624,-0.001477819670562972
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,625,-0.0019418879099847765
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,626,0.0011149579507930389
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,627,0.0009833869192513683
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,628,-0.0032232288422719994
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,629,0.0027983998741146943
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,630,0.0031016844638918715
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,631,-0.0001616442566116106
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,632,0.0031542149616352964
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,633,-0.0022937414819209517
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,634,0.0012370789747912089
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,635,0.0017495599136184588
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,636,0.0003399146916562826
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,637,0.0021219374864996643
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,638,0.0003994732758901476
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,639,-0.0022737330272004567
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,640,0.0015852718158024923
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,641,-0.0003304252349824303
ref_variant_vs_D094,pts,wf_eval_2023_24,V0,642,0.001735014016853822
