file,line,op,method,keys,class,name_evidence,src
exploration/E0_I0006_usage_redistribution/analyze_clean.py,70,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"absence_df.groupby(['team_id', 'game_id']).player_id.transform('count')"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,142,JOIN,merge,player_id|team_id|season|game_id,PLAYER_ID_KEYED,player_id,"real_summary.merge(absence_df[['player_id', 'team_id', 'season', 'game_id', 'is_starter_type', 'pos_simple', 'co_absent_"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,156,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"real_summary.groupby('team_id').top1_share.agg(['mean', 'median', 'count'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,108,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,,played[(played.team_id == row.team_id) & (played.season == row.season) & (played.player_id == row.player_id)].game_id.un
exploration/E0_I0006_usage_redistribution/analyze_clean.py,150,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"real_summary.groupby('is_starter_type').top1_share.agg(['mean', 'median', 'count'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,153,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"real_summary.groupby('pos_simple').top1_share.agg(['mean', 'median', 'count'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,157,SORT,sort_values,mean,NOT_PLAYER_KEYED,,"team_tbl.sort_values('mean', ascending=False)"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,162,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"real_summary.groupby('co_absent_bucket').top1_share.agg(['mean', 'median', 'count'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,20,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"played.groupby(['player_id', 'player_name', 'team_id', 'season']).agg(baseline_usage=('usage_percentage', 'mean'), games"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,80,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,,played[(played.team_id == tid) & (played.season == season) & (played.player_id == pid)].game_id.unique()
exploration/E0_I0006_usage_redistribution/analyze_clean.py,92,JOIN,merge,player_id|player_name,MIXED,player_name;player_id,"game_rows.merge(tm_baseline, on=['player_id', 'player_name'], how='inner')"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,121,SORT,sort_values,delta_usage,NOT_PLAYER_KEYED,,"g[g.delta_usage > 0].sort_values('delta_usage', ascending=False)"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,70,GROUPBY,groupby,team_id|game_id,NOT_PLAYER_KEYED,,"absence_df.groupby(['team_id', 'game_id'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,156,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,real_summary.groupby('team_id')
exploration/E0_I0006_usage_redistribution/analyze_clean.py,20,GROUPBY,groupby,player_id|player_name|team_id|season,MIXED,player_name;player_id,"played.groupby(['player_id', 'player_name', 'team_id', 'season'])"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,87,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"control.groupby(['player_id', 'player_name']).agg(tm_baseline_usage=('usage_percentage', 'mean'), n_control_games=('game"
exploration/E0_I0006_usage_redistribution/analyze_clean.py,150,GROUPBY,groupby,is_starter_type,NOT_PLAYER_KEYED,,real_summary.groupby('is_starter_type')
exploration/E0_I0006_usage_redistribution/analyze_clean.py,153,GROUPBY,groupby,pos_simple,NOT_PLAYER_KEYED,,real_summary.groupby('pos_simple')
exploration/E0_I0006_usage_redistribution/analyze_clean.py,162,GROUPBY,groupby,co_absent_bucket,NOT_PLAYER_KEYED,,real_summary.groupby('co_absent_bucket')
exploration/E0_I0006_usage_redistribution/analyze_clean.py,86,MEMBERSHIP,isin,<var:control_games>|game_id,NOT_PLAYER_KEYED,,played.game_id.isin(control_games)
exploration/E0_I0006_usage_redistribution/analyze_clean.py,126,GROUPBY,groupby,<var:key_col>,UNRESOLVED_KEY,,redis_df.groupby(key_col)
exploration/E0_I0006_usage_redistribution/analyze_clean.py,87,GROUPBY,groupby,player_id|player_name,MIXED,player_name;player_id,"control.groupby(['player_id', 'player_name'])"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,41,SETINDEX,set_index,player_id|team_id|season,PLAYER_ID_KEYED,player_id,"d.set_index(['player_id', 'team_id', 'season'])"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,72,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,,played[(played.team_id == tid) & (played.season == season) & (played.player_id == pid)].game_id.unique()
exploration/E0_I0006_usage_redistribution/build_redistribution.py,80,JOIN,merge,player_id|player_name,MIXED,player_name;player_id,"game_rows.merge(tm_baseline, on=['player_id', 'player_name'], how='inner')"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,16,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df.season.unique()
exploration/E0_I0006_usage_redistribution/build_redistribution.py,19,UNIQUE,unique,season,NOT_PLAYER_KEYED,,d.season.unique()
exploration/E0_I0006_usage_redistribution/build_redistribution.py,29,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"played.groupby(['player_id', 'player_name', 'team_id', 'season']).agg(baseline_usage=('usage_percentage', 'mean'), games"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,74,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"control.groupby(['player_id', 'player_name']).agg(tm_baseline_usage=('usage_percentage', 'mean'), n_control_games=('game"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,29,GROUPBY,groupby,player_id|player_name|team_id|season,MIXED,player_name;player_id,"played.groupby(['player_id', 'player_name', 'team_id', 'season'])"
exploration/E0_I0006_usage_redistribution/build_redistribution.py,73,MEMBERSHIP,isin,<var:control_games>|game_id,NOT_PLAYER_KEYED,,played.game_id.isin(control_games)
exploration/E0_I0006_usage_redistribution/build_redistribution.py,74,GROUPBY,groupby,player_id|player_name,MIXED,player_name;player_id,"control.groupby(['player_id', 'player_name'])"
exploration/E0_I0006_usage_redistribution/followup.py,18,SORT,sort_values,delta_usage,NOT_PLAYER_KEYED,,"g.sort_values('delta_usage', ascending=False)"
exploration/E0_I0006_usage_redistribution/followup.py,21,GROUPBY,groupby,absence_game_id,NOT_PLAYER_KEYED,,redis.groupby('absence_game_id')
exploration/E0_I0006_usage_redistribution/followup.py,23,CARDINALITY,value_counts,top_absorber_baseline_rank,NOT_PLAYER_KEYED,,ranks.top_absorber_baseline_rank.value_counts()
exploration/E0_I0006_usage_redistribution/placebo_check.py,42,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,,played[(played.team_id == tid) & (played.season == season) & (played.player_id == pid)].game_id.unique()
exploration/E0_I0006_usage_redistribution/placebo_check.py,56,JOIN,merge,player_id|player_name,MIXED,player_name;player_id,"game_rows.merge(tm_baseline, on=['player_id', 'player_name'], how='inner')"
exploration/E0_I0006_usage_redistribution/placebo_check.py,60,SORT,sort_values,delta_usage,NOT_PLAYER_KEYED,,"merged[merged.delta_usage > 0].sort_values('delta_usage', ascending=False)"
exploration/E0_I0006_usage_redistribution/placebo_check.py,50,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"control.groupby(['player_id', 'player_name']).agg(tm_baseline_usage=('usage_percentage', 'mean'), n_control_games=('game"
exploration/E0_I0006_usage_redistribution/placebo_check.py,49,MEMBERSHIP,isin,<var:remaining_games>|game_id,NOT_PLAYER_KEYED,,played.game_id.isin(remaining_games)
exploration/E0_I0006_usage_redistribution/placebo_check.py,50,GROUPBY,groupby,player_id|player_name,MIXED,player_name;player_id,"control.groupby(['player_id', 'player_name'])"
exploration/E0_I0006_usage_redistribution/position_check.py,31,JOIN,merge,absent_player_id|season|player_id|season,PLAYER_ID_KEYED,absent_player_id;player_id,"top_absorber.merge(bios, left_on=['absent_player_id', 'season'], right_on=['player_id', 'season'], how='left')"
exploration/E0_I0006_usage_redistribution/position_check.py,33,JOIN,merge,top_absorber_id|season|player_id|season,PLAYER_ID_KEYED,player_id,"ta.merge(bios, left_on=['top_absorber_id', 'season'], right_on=['player_id', 'season'], how='left')"
exploration/E0_I0006_usage_redistribution/position_check.py,42,CARDINALITY,value_counts,pos_simple,NOT_PLAYER_KEYED,,"bios.drop_duplicates(['player_id', 'season']).pos_simple.value_counts(normalize=True)"
exploration/E0_I0006_usage_redistribution/position_check.py,42,DEDUP,drop_duplicates,player_id|season,PLAYER_ID_KEYED,player_id,"bios.drop_duplicates(['player_id', 'season'])"
exploration/E0_I0006_usage_redistribution/rebuild_clean.py,59,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"gl.merge(team_tot, on=['game_id', 'team_id'], how='left')"
exploration/E0_I0006_usage_redistribution/rebuild_clean.py,56,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"gl.groupby(['game_id', 'team_id']).agg(tm_min=('minutes', 'sum'), tm_fga=('fga', 'sum'), tm_fta=('fta', 'sum'), tm_tov=("
exploration/E0_I0006_usage_redistribution/rebuild_clean.py,56,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"gl.groupby(['game_id', 'team_id'])"
exploration/E0_I0008_height_differential/analyze_rung1_rung2.py,78,UNIQUE,unique,<none>,UNRESOLVED_KEY,,df['position'].dropna().unique()
exploration/E0_I0008_height_differential/analyze_rung1_rung2.py,84,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df['season'].unique()
exploration/E0_I0008_height_differential/analyze_rung3.py,20,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"df.groupby('hbin', observed=True)['is_orb'].agg(['mean', 'count'])"
exploration/E0_I0008_height_differential/analyze_rung3.py,24,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df['season'].unique()
exploration/E0_I0008_height_differential/analyze_rung3.py,20,GROUPBY,groupby,hbin,NOT_PLAYER_KEYED,,"df.groupby('hbin', observed=True)"
exploration/E0_I0008_height_differential/build.py,65,SORT,sort_values,_neg_clock,NOT_PLAYER_KEYED,,"poss_sorted.sort_values('_neg_clock', kind='mergesort')"
exploration/E0_I0008_height_differential/build.py,66,SORT,sort_values,_neg_clock,NOT_PLAYER_KEYED,,"reb_sorted.sort_values('_neg_clock', kind='mergesort')"
exploration/E0_I0008_height_differential/build.py,130,LOOKUP,map,game_id,NOT_PLAYER_KEYED,,reb_all['game_id'].map(game_season)
exploration/E0_I0008_height_differential/build.py,135,LOOKUP,map,game_id,NOT_PLAYER_KEYED,,opp['game_id'].map(game_season)
exploration/E0_I0008_height_differential/build.py,29,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,,poss['game_id'].unique()
exploration/E0_I0008_height_differential/build.py,129,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,,"poss[['game_id', 'season']].drop_duplicates().set_index('game_id')"
exploration/E0_I0008_height_differential/build.py,27,UNIQUE,unique,season,NOT_PLAYER_KEYED,,poss['season'].unique()
exploration/E0_I0008_height_differential/build.py,26,MEMBERSHIP,isin,2021|2022|2023|2024|season,NOT_PLAYER_KEYED,,poss['season'].isin(EXPLORATION_SEASONS)
exploration/E0_I0008_height_differential/build.py,32,MEMBERSHIP,isin,<var:partition_game_ids>|game_id,NOT_PLAYER_KEYED,,ev['game_id'].isin(partition_game_ids)
exploration/E0_I0008_height_differential/build.py,37,SETINDEX,set_index,player_id|season_str,PLAYER_ID_KEYED,player_id,"bios.set_index(['player_id', 'season_str'])"
exploration/E0_I0008_height_differential/build.py,129,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"poss[['game_id', 'season']].drop_duplicates()"
exploration/E0_I0008_height_differential/build.py,133,GROUPBY,groupby,player1_id|season,NOT_PLAYER_KEYED,,"reb_all.groupby(['player1_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,27,DEDUP,drop_duplicates,player_id|season,PLAYER_ID_KEYED,player_id,"bios[['player_id', 'season', 'height_inches', 'position_raw']].drop_duplicates(['player_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,29,JOIN,merge,player_id|season,PLAYER_ID_KEYED,player_id,"mp.merge(bios_h, on=['player_id', 'season'], how='left')"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,62,JOIN,merge,opp_team_id|season,NOT_PLAYER_KEYED,,"df.merge(team_height_profile.rename(columns={'team_id': 'opp_team_id', 'team_wtd_mean_height': 'opp_roster_mean_height'}"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,66,JOIN,merge,opp_team_id|season,NOT_PLAYER_KEYED,,"df.merge(rotation_height_profile.rename(columns={'team_id': 'opp_team_id', 'rotation_wtd_mean_height': 'opp_rotation_mea"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,84,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"df.groupby(['player_id', 'season'])['offensive_rebound_percentage'].transform(trailing_ewma)"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,85,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"df.groupby(['player_id', 'season'])['defensive_rebound_percentage'].transform(trailing_ewma)"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,33,JOIN,merge,player_id|season,PLAYER_ID_KEYED,player_id,"mp.merge(bios_h.rename(columns={'player_id': 'player_id'}), on=['player_id', 'season'], how='left', suffixes=('', '_dup'"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,21,UNIQUE,unique,season,NOT_PLAYER_KEYED,,mp['season'].unique()
exploration/E0_I0008_height_differential/build_rung1_rung2.py,49,JOIN,merge,player_id|season,PLAYER_ID_KEYED,player_id,"rotation_players.merge(bios_h, on=['player_id', 'season'], how='left')"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,50,JOIN,merge,player_id|season,PLAYER_ID_KEYED,player_id,"season_minutes.merge(rotation_players, on=['team_id', 'season', 'player_id'], how='inner').merge(bios_h, on=['player_id'"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,78,SORT,sort_values,player_id|season|game_date,PLAYER_ID_KEYED,player_id,"df.sort_values(['player_id', 'season', 'game_date'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,20,MEMBERSHIP,isin,<var:EXPLORATION_SEASONS>|season,NOT_PLAYER_KEYED,,mp['season'].isin(EXPLORATION_SEASONS)
exploration/E0_I0008_height_differential/build_rung1_rung2.py,47,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"season_minutes.groupby(['team_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,84,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"df.groupby(['player_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,85,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"df.groupby(['player_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,50,JOIN,merge,team_id|season|player_id,PLAYER_ID_KEYED,player_id,"season_minutes.merge(rotation_players, on=['team_id', 'season', 'player_id'], how='inner')"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,46,GROUPBY,groupby,team_id|season|player_id,PLAYER_ID_KEYED,player_id,"mp.groupby(['team_id', 'season', 'player_id'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,37,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"mp.dropna(subset=['height_inches']).groupby(['team_id', 'season'])"
exploration/E0_I0008_height_differential/build_rung1_rung2.py,53,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"rot_minutes.groupby(['team_id', 'season'])"
exploration/E0_I0009_additive_pressure/analyze.py,205,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"tg.groupby(['team_id', 'season'], as_index=False).agg(p=('def_poss', 'sum'), t=('def_tov', 'sum'))"
exploration/E0_I0009_additive_pressure/analyze.py,208,PIVOT,pivot,team_id|season,NOT_PLAYER_KEYED,,"season_rate.pivot(index='team_id', columns='season', values='rate')"
exploration/E0_I0009_additive_pressure/analyze.py,234,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"tg_sorted.groupby(['team_id', 'season'])['gnum'].transform('size')"
exploration/E0_I0009_additive_pressure/analyze.py,236,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"tg_sorted.groupby(['team_id', 'season', 'half'], as_index=False).agg(p=('def_poss', 'sum'), t=('def_tov', 'sum'))"
exploration/E0_I0009_additive_pressure/analyze.py,66,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df['season'].unique()
exploration/E0_I0009_additive_pressure/analyze.py,27,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df['season'].unique()
exploration/E0_I0009_additive_pressure/analyze.py,28,UNIQUE,unique,season,NOT_PLAYER_KEYED,,tg['season'].unique()
exploration/E0_I0009_additive_pressure/analyze.py,121,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"df[['season', 'game_date']].drop_duplicates()"
exploration/E0_I0009_additive_pressure/analyze.py,205,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tg.groupby(['team_id', 'season'], as_index=False)"
exploration/E0_I0009_additive_pressure/analyze.py,232,SORT,sort_values,team_id|season|game_date,NOT_PLAYER_KEYED,,"tg.sort_values(['team_id', 'season', 'game_date'])"
exploration/E0_I0009_additive_pressure/analyze.py,233,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tg_sorted.groupby(['team_id', 'season'])"
exploration/E0_I0009_additive_pressure/analyze.py,236,GROUPBY,groupby,team_id|season|half,NOT_PLAYER_KEYED,,"tg_sorted.groupby(['team_id', 'season', 'half'], as_index=False)"
exploration/E0_I0009_additive_pressure/analyze.py,239,PIVOT,pivot,team_id|season|half,NOT_PLAYER_KEYED,,"half.pivot(index=['team_id', 'season'], columns='half', values='rate')"
exploration/E0_I0009_additive_pressure/analyze.py,25,UNIQUE,unique,season,NOT_PLAYER_KEYED,,df['season'].unique()
exploration/E0_I0009_additive_pressure/analyze.py,26,UNIQUE,unique,season,NOT_PLAYER_KEYED,,tg['season'].unique()
exploration/E0_I0009_additive_pressure/analyze.py,178,SETINDEX,set_index,team_id|season|game_date,NOT_PLAYER_KEYED,,"tg.set_index(['team_id', 'season', 'game_date'])"
exploration/E0_I0009_additive_pressure/analyze.py,234,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tg_sorted.groupby(['team_id', 'season'])"
exploration/E0_I0009_additive_pressure/analyze.py,289,UNIQUE,unique,season,NOT_PLAYER_KEYED,,d_['season'].unique()
exploration/E0_I0009_additive_pressure/build_data.py,55,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"poss[['game_id', 'offense_team_id', 'defense_team_id']].drop_duplicates()"
exploration/E0_I0009_additive_pressure/build_data.py,57,DEDUP,drop_duplicates,game_id|team_id,NOT_PLAYER_KEYED,,"sched.drop_duplicates(subset=['game_id', 'team_id'])"
exploration/E0_I0009_additive_pressure/build_data.py,64,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"poss.groupby(['game_id', 'defense_team_id', 'season'], as_index=False).agg(def_poss=('is_tov', 'size'), def_tov=('is_tov"
exploration/E0_I0009_additive_pressure/build_data.py,75,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"team_game.groupby(['team_id', 'season'], as_index=False).agg(s_poss=('def_poss', 'sum'), s_tov=('def_tov', 'sum'), s_pts"
exploration/E0_I0009_additive_pressure/build_data.py,78,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"team_game.merge(tot, on=['team_id', 'season'], how='left')"
exploration/E0_I0009_additive_pressure/build_data.py,110,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"tov.groupby(['player_id', 'season'], as_index=False).agg(season_tov=('turnovers', 'sum'), season_poss=('realised_off_pos"
exploration/E0_I0009_additive_pressure/build_data.py,112,JOIN,merge,player_id|season,PLAYER_ID_KEYED,player_id,"tov.merge(sp, on=['player_id', 'season'], how='left')"
exploration/E0_I0009_additive_pressure/build_data.py,121,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"tov.merge(sched, on=['game_id', 'team_id'], how='left')"
exploration/E0_I0009_additive_pressure/build_data.py,132,JOIN,merge,game_id|opponent_team_id,NOT_PLAYER_KEYED,,"tov.merge(opp, on=['game_id', 'opponent_team_id'], how='left')"
exploration/E0_I0009_additive_pressure/build_data.py,37,UNIQUE,unique,season,NOT_PLAYER_KEYED,,tov['season'].unique()
exploration/E0_I0009_additive_pressure/build_data.py,51,UNIQUE,unique,season,NOT_PLAYER_KEYED,,poss['season'].unique()
exploration/E0_I0009_additive_pressure/build_data.py,64,GROUPBY,groupby,game_id|defense_team_id|season,NOT_PLAYER_KEYED,,"poss.groupby(['game_id', 'defense_team_id', 'season'], as_index=False)"
exploration/E0_I0009_additive_pressure/build_data.py,75,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"team_game.groupby(['team_id', 'season'], as_index=False)"
exploration/E0_I0009_additive_pressure/build_data.py,110,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"tov.groupby(['player_id', 'season'], as_index=False)"
exploration/E0_I0009_additive_pressure/build_data.py,35,MEMBERSHIP,isin,<var:EXPLORATION_SEASONS>|season,NOT_PLAYER_KEYED,,tov['season'].isin(EXPLORATION_SEASONS)
