team_game_uid,game_id,team_id,game_date,season,season_type,head_coach_named,head_coach_event_present,in_season_change_determinable,prior_head_coach_events,coach_tenure_games,cutoff_valid
1022100150:1611661329,1022100150,1611661329,2021-08-27,2021,Regular Season,False,False,False,0,,False
1022100151:1611661319,1022100151,1611661319,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100151:1611661325,1022100151,1611661325,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100152:1611661320,1022100152,1611661320,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100152:1611661323,1022100152,1611661323,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100153:1611661321,1022100153,1611661321,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100153:1611661322,1022100153,1611661322,2021-08-28,2021,Regular Season,False,False,False,0,,False
1022100154:1611661328,1022100154,1611661328,2021-08-29,2021,Regular Season,True,True,True,1,21.0,False
1022100154:1611661329,1022100154,1611661329,2021-08-29,2021,Regular Season,False,False,False,0,,False
1022100155:1611661320,1022100155,1611661320,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100155:1611661325,1022100155,1611661325,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100156:1611661322,1022100156,1611661322,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100156:1611661323,1022100156,1611661323,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100157:1611661313,1022100157,1611661313,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100157:1611661324,1022100157,1611661324,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100158:1611661317,1022100158,1611661317,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100158:1611661329,1022100158,1611661329,2021-08-31,2021,Regular Season,False,False,False,0,,False
1022100159:1611661321,1022100159,1611661321,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100159:1611661330,1022100159,1611661330,2021-09-02,2021,Regular Season,True,True,True,3,6.0,False
1022100160:1611661320,1022100160,1611661320,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100160:1611661324,1022100160,1611661324,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100161:1611661319,1022100161,1611661319,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100161:1611661329,1022100161,1611661329,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100162:1611661313,1022100162,1611661313,2021-09-02,2021,Regular Season,False,False,False,0,,False
1022100162:1611661328,1022100162,1611661328,2021-09-02,2021,Regular Season,True,True,True,1,22.0,False
1022100163:1611661317,1022100163,1611661317,2021-09-04,2021,Regular Season,False,False,False,0,,False
1022100163:1611661325,1022100163,1611661325,2021-09-04,2021,Regular Season,False,False,False,0,,False
1022100164:1611661322,1022100164,1611661322,2021-09-04,2021,Regular Season,False,False,False,0,,False
1022100164:1611661324,1022100164,1611661324,2021-09-04,2021,Regular Season,False,False,False,0,,False
1022100165:1611661319,1022100165,1611661319,2021-09-05,2021,Regular Season,False,False,False,0,,False
1022100165:1611661329,1022100165,1611661329,2021-09-05,2021,Regular Season,False,False,False,0,,False
1022100166:1611661321,1022100166,1611661321,2021-09-05,2021,Regular Season,False,False,False,0,,False
1022100166:1611661330,1022100166,1611661330,2021-09-05,2021,Regular Season,True,True,True,3,7.0,False
1022100167:1611661317,1022100167,1611661317,2021-09-06,2021,Regular Season,False,False,False,0,,False
1022100167:1611661325,1022100167,1611661325,2021-09-06,2021,Regular Season,False,False,False,0,,False
1022100168:1611661321,1022100168,1611661321,2021-09-07,2021,Regular Season,False,False,False,0,,False
1022100168:1611661323,1022100168,1611661323,2021-09-07,2021,Regular Season,False,False,False,0,,False
1022100169:1611661322,1022100169,1611661322,2021-09-07,2021,Regular Season,False,False,False,0,,False
1022100169:1611661328,1022100169,1611661328,2021-09-07,2021,Regular Season,True,True,True,1,23.0,False
1022100170:1611661317,1022100170,1611661317,2021-09-08,2021,Regular Season,False,False,False,0,,False
1022100170:1611661330,1022100170,1611661330,2021-09-08,2021,Regular Season,True,True,True,3,8.0,False
1022100171:1611661319,1022100171,1611661319,2021-09-08,2021,Regular Season,False,False,False,0,,False
1022100171:1611661324,1022100171,1611661324,2021-09-08,2021,Regular Season,False,False,False,0,,False
1022100172:1611661320,1022100172,1611661320,2021-09-09,2021,Regular Season,False,False,False,0,,False
1022100172:1611661323,1022100172,1611661323,2021-09-09,2021,Regular Season,False,False,False,0,,False
1022100173:1611661322,1022100173,1611661322,2021-09-10,2021,Regular Season,False,False,False,0,,False
1022100173:1611661330,1022100173,1611661330,2021-09-10,2021,Regular Season,True,True,True,3,9.0,False
1022100174:1611661324,1022100174,1611661324,2021-09-10,2021,Regular Season,False,False,False,0,,False
1022100174:1611661325,1022100174,1611661325,2021-09-10,2021,Regular Season,False,False,False,0,,False
1022100175:1611661313,1022100175,1611661313,2021-09-11,2021,Regular Season,False,False,False,0,,False
1022100175:1611661321,1022100175,1611661321,2021-09-11,2021,Regular Season,False,False,False,0,,False
1022100176:1611661317,1022100176,1611661317,2021-09-11,2021,Regular Season,False,False,False,0,,False
1022100176:1611661323,1022100176,1611661323,2021-09-11,2021,Regular Season,False,False,False,0,,False
1022100177:1611661322,1022100177,1611661322,2021-09-12,2021,Regular Season,False,False,False,0,,False
1022100177:1611661329,1022100177,1611661329,2021-09-12,2021,Regular Season,False,False,False,0,,False
1022100178:1611661324,1022100178,1611661324,2021-09-12,2021,Regular Season,False,False,False,0,,False
1022100178:1611661325,1022100178,1611661325,2021-09-12,2021,Regular Season,False,False,False,0,,False
1022100179:1611661320,1022100179,1611661320,2021-09-12,2021,Regular Season,False,False,False,0,,False
1022100179:1611661328,1022100179,1611661328,2021-09-12,2021,Regular Season,True,True,True,1,24.0,False
1022100180:1611661319,1022100180,1611661319,2021-09-13,2021,Regular Season,False,False,False,0,,False
1022100180:1611661321,1022100180,1611661321,2021-09-13,2021,Regular Season,False,False,False,0,,False
1022100181:1611661325,1022100181,1611661325,2021-09-14,2021,Regular Season,False,False,False,0,,False
1022100181:1611661330,1022100181,1611661330,2021-09-14,2021,Regular Season,True,True,True,3,10.0,False
1022100182:1611661313,1022100182,1611661313,2021-09-15,2021,Regular Season,False,False,False,0,,False
1022100182:1611661323,1022100182,1611661323,2021-09-15,2021,Regular Season,False,False,False,0,,False
1022100183:1611661320,1022100183,1611661320,2021-09-16,2021,Regular Season,False,False,False,0,,False
1022100183:1611661330,1022100183,1611661330,2021-09-16,2021,Regular Season,True,True,True,3,11.0,False
1022100184:1611661324,1022100184,1611661324,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100184:1611661325,1022100184,1611661325,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100185:1611661313,1022100185,1611661313,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100185:1611661322,1022100185,1611661322,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100186:1611661319,1022100186,1611661319,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100186:1611661329,1022100186,1611661329,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100187:1611661317,1022100187,1611661317,2021-09-17,2021,Regular Season,False,False,False,0,,False
1022100187:1611661328,1022100187,1611661328,2021-09-17,2021,Regular Season,True,True,True,1,25.0,False
1022100188:1611661323,1022100188,1611661323,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100188:1611661330,1022100188,1611661330,2021-09-19,2021,Regular Season,True,True,True,3,12.0,False
1022100189:1611661317,1022100189,1611661317,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100189:1611661319,1022100189,1611661319,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100190:1611661322,1022100190,1611661322,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100190:1611661324,1022100190,1611661324,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100191:1611661320,1022100191,1611661320,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100191:1611661321,1022100191,1611661321,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100192:1611661325,1022100192,1611661325,2021-09-19,2021,Regular Season,False,False,False,0,,False
1022100192:1611661329,1022100192,1611661329,2021-09-19,2021,Regular Season,False,False,False,0,,False
1042100101:1611661313,1042100101,1611661313,2021-09-23,2021,Playoffs,False,False,False,0,,False
1042100101:1611661317,1042100101,1611661317,2021-09-23,2021,Playoffs,False,False,False,0,,False
1042100111:1611661321,1042100111,1611661321,2021-09-23,2021,Playoffs,False,False,False,0,,False
1042100111:1611661329,1042100111,1611661329,2021-09-23,2021,Playoffs,False,False,False,0,,False
1042100201:1611661324,1042100201,1611661324,2021-09-26,2021,Playoffs,False,False,False,0,,False
1042100201:1611661329,1042100201,1611661329,2021-09-26,2021,Playoffs,False,False,False,0,,False
1042100211:1611661317,1042100211,1611661317,2021-09-26,2021,Playoffs,False,False,False,0,,False
1042100211:1611661328,1042100211,1611661328,2021-09-26,2021,Playoffs,True,True,True,1,26.0,False
1042100301:1611661323,1042100301,1611661323,2021-09-28,2021,Playoffs,False,False,False,0,,False
1042100301:1611661329,1042100301,1611661329,2021-09-28,2021,Playoffs,False,False,False,0,,False
1042100311:1611661317,1042100311,1611661317,2021-09-28,2021,Playoffs,False,False,False,0,,False
1042100311:1611661319,1042100311,1611661319,2021-09-28,2021,Playoffs,False,False,False,0,,False
1042100302:1611661323,1042100302,1611661323,2021-09-30,2021,Playoffs,False,False,False,0,,False
1042100302:1611661329,1042100302,1611661329,2021-09-30,2021,Playoffs,False,False,False,0,,False
1042100312:1611661317,1042100312,1611661317,2021-09-30,2021,Playoffs,False,False,False,0,,False
1042100312:1611661319,1042100312,1611661319,2021-09-30,2021,Playoffs,False,False,False,0,,False
1042100303:1611661323,1042100303,1611661323,2021-10-03,2021,Playoffs,False,False,False,0,,False
1042100303:1611661329,1042100303,1611661329,2021-10-03,2021,Playoffs,False,False,False,0,,False
1042100313:1611661317,1042100313,1611661317,2021-10-03,2021,Playoffs,False,False,False,0,,False
1042100313:1611661319,1042100313,1611661319,2021-10-03,2021,Playoffs,False,False,False,0,,False
1042100304:1611661323,1042100304,1611661323,2021-10-06,2021,Playoffs,False,False,False,0,,False
1042100304:1611661329,1042100304,1611661329,2021-10-06,2021,Playoffs,False,False,False,0,,False
1042100314:1611661317,1042100314,1611661317,2021-10-06,2021,Playoffs,False,False,False,0,,False
1042100314:1611661319,1042100314,1611661319,2021-10-06,2021,Playoffs,False,False,False,0,,False
1042100315:1611661317,1042100315,1611661317,2021-10-08,2021,Playoffs,False,False,False,0,,False
1042100315:1611661319,1042100315,1611661319,2021-10-08,2021,Playoffs,False,False,False,0,,False
1042100401:1611661317,1042100401,1611661317,2021-10-10,2021,Playoffs,False,False,False,0,,False
1042100401:1611661329,1042100401,1611661329,2021-10-10,2021,Playoffs,False,False,False,0,,False
1042100402:1611661317,1042100402,1611661317,2021-10-13,2021,Playoffs,False,False,False,0,,False
1042100402:1611661329,1042100402,1611661329,2021-10-13,2021,Playoffs,False,False,False,0,,False
1042100403:1611661317,1042100403,1611661317,2021-10-15,2021,Playoffs,False,False,False,0,,False
1042100403:1611661329,1042100403,1611661329,2021-10-15,2021,Playoffs,False,False,False,0,,False
1042100404:1611661317,1042100404,1611661317,2021-10-17,2021,Playoffs,False,False,False,0,,False
1042100404:1611661329,1042100404,1611661329,2021-10-17,2021,Playoffs,False,False,False,0,,False
1022200001:1611661322,1022200001,1611661322,2022-05-06,2022,Regular Season,False,False,False,0,,False
1022200001:1611661325,1022200001,1611661325,2022-05-06,2022,Regular Season,False,False,False,0,,False
1022200002:1611661320,1022200002,1611661320,2022-05-06,2022,Regular Season,False,False,False,0,,False
1022200002:1611661329,1022200002,1611661329,2022-05-06,2022,Regular Season,False,False,False,0,,False
1022200003:1611661317,1022200003,1611661317,2022-05-06,2022,Regular Season,True,True,True,2,0.0,False
1022200003:1611661319,1022200003,1611661319,2022-05-06,2022,Regular Season,True,True,False,1,0.0,False
1022200004:1611661324,1022200004,1611661324,2022-05-06,2022,Regular Season,False,False,False,0,,False
1022200004:1611661328,1022200004,1611661328,2022-05-06,2022,Regular Season,True,True,False,1,27.0,False
1022200005:1611661313,1022200005,1611661313,2022-05-07,2022,Regular Season,False,True,False,1,,False
1022200005:1611661323,1022200005,1611661323,2022-05-07,2022,Regular Season,False,False,False,0,,False
1022200006:1611661321,1022200006,1611661321,2022-05-07,2022,Regular Season,False,False,False,0,,False
1022200006:1611661330,1022200006,1611661330,2022-05-07,2022,Regular Season,True,True,False,4,0.0,False
1022200007:1611661320,1022200007,1611661320,2022-05-08,2022,Regular Season,False,False,False,0,,False
1022200007:1611661325,1022200007,1611661325,2022-05-08,2022,Regular Season,False,False,False,0,,False
1022200008:1611661319,1022200008,1611661319,2022-05-08,2022,Regular Season,True,True,False,1,1.0,False
1022200008:1611661328,1022200008,1611661328,2022-05-08,2022,Regular Season,True,True,False,1,28.0,False
1022200009:1611661322,1022200009,1611661322,2022-05-08,2022,Regular Season,False,False,False,0,,False
1022200009:1611661324,1022200009,1611661324,2022-05-08,2022,Regular Season,False,False,False,0,,False
1022200010:1611661319,1022200010,1611661319,2022-05-10,2022,Regular Season,True,True,False,1,2.0,False
1022200010:1611661322,1022200010,1611661322,2022-05-10,2022,Regular Season,False,False,False,0,,False
1022200011:1611661324,1022200011,1611661324,2022-05-10,2022,Regular Season,False,False,False,0,,False
1022200011:1611661325,1022200011,1611661325,2022-05-10,2022,Regular Season,False,False,False,0,,False
1022200012:1611661320,1022200012,1611661320,2022-05-11,2022,Regular Season,False,False,False,0,,False
1022200012:1611661330,1022200012,1611661330,2022-05-11,2022,Regular Season,True,True,False,4,1.0,False
1022200013:1611661313,1022200013,1611661313,2022-05-11,2022,Regular Season,False,True,False,1,,False
1022200013:1611661329,1022200013,1611661329,2022-05-11,2022,Regular Season,False,False,False,0,,False
1022200014:1611661317,1022200014,1611661317,2022-05-11,2022,Regular Season,True,True,True,2,1.0,False
