pattern,channel,player_id,player_name,n_rows,sxx,raw_dev_slope,trait_pred_slope,shrunken_dev,posterior_z,half1_slope,half2_slope,half_signs,survives_shrinkage,replicates_sign,reported,K_star
SMALL_PRESSURE [fg3],fg3,203416,Emma Meesseman,31,30.74,-0.15935,0.13994,-0.01708,-0.065,-0.11316,-0.17754,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203822,Rebekah Gardner,30,30.38,0.99419,0.03392,0.10548,0.404,1.71423,0.27415,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203823,Chiney Ogwumike,26,17.53,-0.39022,0.07279,-0.02501,-0.094,-0.60435,-0.1761,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203824,Odyssey Sims,62,53.21,0.50899,0.13033,0.08759,0.348,1.51557,-0.86183,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203825,Kayla McBride,120,119.08,-0.94635,0.2546,-0.30044,-1.316,-0.37798,-1.73371,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203826,Alyssa Thomas,100,102.08,-0.0254,0.02107,-0.00724,-0.031,-0.03286,-0.02019,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203827,Natasha Howard,94,95.04,0.14163,0.1388,0.03834,0.163,-0.15024,0.52789,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203828,Stefanie Dolson,98,105.75,0.83209,0.19583,0.24324,1.047,-0.35387,2.75128,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203831,Natalie Achonwa,27,29.16,-0.05492,0.0457,-0.00562,-0.021,-0.07453,-0.03726,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203833,Chelsea Gray,114,98.13,0.11739,0.24717,0.03253,0.138,0.3131,-0.07833,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203849,Theresa Plaisance,39,43.03,-0.04736,0.36009,-0.00681,-0.027,0.94464,-1.49235,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203855,Stephanie Talbot,77,76.68,0.37975,0.20054,0.08753,0.361,-0.12519,1.15925,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203866,Kayla Thornton,125,130.51,-0.50868,0.18248,-0.17177,-0.764,-0.20536,-0.6958,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204296,Rebecca Allen,82,78.32,0.35427,0.26595,0.08299,0.343,0.09738,0.56973,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204319,Jewell Loyd,122,114.49,-0.08072,0.24514,-0.02495,-0.109,-0.65721,0.61271,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,204320,Amanda Zahui B,37,35.27,0.34368,0.25916,0.04162,0.161,-0.56463,1.08947,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,204322,Elizabeth Williams,88,80.04,0.03943,-0.03828,0.00939,0.039,0.06433,0.01452,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204323,Cheyenne Parker-Tyus,93,97.01,-0.09334,0.10456,-0.02565,-0.109,-0.9392,0.46776,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,204324,Dearica Hamby,121,105.72,-0.12909,0.02394,-0.03773,-0.162,-0.23115,-0.05965,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204329,Kiah Stokes,104,83.66,-0.51878,0.14603,-0.12778,-0.533,-0.61278,-0.41039,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204330,Isabelle Harrison,79,62.94,-0.03575,0.07605,-0.00706,-0.029,0.06833,-0.21583,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,204333,Natasha Cloud,116,104.48,-0.56284,0.20171,-0.16313,-0.701,0.10626,-1.14616,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,204335,Betnijah Laney-Hamilton,89,98.89,-0.30321,0.17315,-0.08449,-0.36,-0.51787,-0.36254,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,204365,Erica Wheeler,112,106.13,-0.63208,0.1523,-0.18524,-0.797,-0.1632,-1.07606,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1627668,Breanna Stewart,120,134.49,-0.35501,0.22529,-0.12227,-0.547,0.01475,-0.68143,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1627669,Moriah Jefferson,87,79.77,0.4788,0.19888,0.11375,0.472,0.43469,0.50978,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1627671,Rachel Banham,94,95.04,1.17158,0.30128,0.3172,1.344,1.55508,0.47315,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1627672,Aerial Powers,59,55.3,0.07174,0.23934,0.01274,0.051,-0.28749,0.44969,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1627673,Jonquel Jones,119,139.18,-0.12567,0.09731,-0.04426,-0.199,0.31374,-0.54593,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1627674,Kahleah Copper,118,123.11,-0.3294,0.10583,-0.10697,-0.471,-0.66035,0.01221,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1627675,Courtney Williams,126,123.64,0.19513,0.25744,0.06355,0.28,-0.37827,1.20955,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1627676,Tiffany Mitchell,92,83.94,-0.36343,0.0891,-0.08974,-0.374,-0.07044,-0.6854,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1627700,Julie Allemand,20,16.57,-1.66763,0.02331,-0.1014,-0.379,-1.96982,-1.45508,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628242,Emma Cannon,44,42.73,0.50361,0.15032,0.07203,0.282,-1.4613,1.66107,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628244,Sami Whitcomb,120,125.78,-0.05157,0.27231,-0.01699,-0.075,-0.38244,-0.08703,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628263,Lindsay Allen,83,70.01,0.41144,0.12746,0.08836,0.361,0.50532,0.22716,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628269,Nia Coffey,91,77.86,0.85447,0.24529,0.19927,0.824,-0.4495,1.90023,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628276,Kelsey Plum,119,105.24,-0.26177,0.17081,-0.07626,-0.328,-0.09472,-0.39134,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628277,Allisha Gray,116,115.19,-0.09657,0.17837,-0.02997,-0.131,0.03534,-0.22847,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628278,Shatori Walker-Kimbrough,110,84.75,-0.19068,0.21006,-0.04742,-0.198,0.66147,-0.6059,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628279,Brittney Sykes,102,76.77,-0.71617,0.13759,-0.16523,-0.682,-0.4635,-0.96121,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628280,Brionna Jones,101,109.22,-0.03638,-0.03173,-0.01088,-0.047,0.06143,-0.13311,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628282,Sydney Wiese,21,19.73,-0.94545,0.27948,-0.06765,-0.254,-2.38969,0.99647,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628317,Karlie Samuelson,59,49.51,-0.56122,0.29222,-0.09095,-0.36,-0.09625,-1.06304,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628508,Cecilia Zandalasini,29,17.86,0.64255,0.30013,0.0419,0.157,-0.15772,0.89771,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628878,Ariel Atkins,113,85.25,-0.36244,0.25993,-0.09054,-0.378,-0.45338,-0.12127,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628881,Monique Billings,105,101.31,-0.08849,0.06957,-0.02509,-0.107,-0.09418,-0.0795,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628882,Lexie Brown,50,44.44,-1.39073,0.22788,-0.2057,-0.807,-1.75939,-0.98342,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628886,Jordin Canada,99,88.62,0.01958,0.11315,0.00504,0.021,0.00362,0.08555,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628890,Diamond DeShields,70,61.04,-0.12448,0.17038,-0.02397,-0.097,0.13192,-1.44229,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628899,Myisha Hines-Allen,105,93.03,-0.2847,0.13684,-0.07588,-0.321,1.09889,-1.0983,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628909,Kelsey Mitchell,122,119.76,-0.15224,0.15948,-0.04852,-0.213,1.00072,-1.22685,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628915,Kia Nurse,95,90.28,0.31542,0.26802,0.08224,0.346,-0.25119,0.92052,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628920,Mercedes Russell,80,77.69,-0.07927,0.09411,-0.01846,-0.076,-0.02664,-0.1319,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628922,Azurá Stevens,99,94.17,-0.03436,0.17926,-0.00924,-0.039,0.11987,-0.18807,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628927,Victoria Vivians,105,101.31,0.05515,0.27091,0.01564,0.067,0.04943,0.06608,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628929,Kristy Wallace,70,71.69,-1.13878,0.21815,-0.24915,-1.02,-1.36111,-0.94832,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1628931,Gabby Williams,43,39.75,0.12617,0.11616,0.01696,0.066,0.51433,-0.41496,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1628932,A'ja Wilson,126,106.87,0.12479,0.18057,0.03675,0.158,0.06431,0.19292,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629476,Asia (AD) Durr,34,36.56,-0.27929,0.24092,-0.0349,-0.135,2.36717,-1.94411,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629477,Sabrina Ionescu,120,137.56,-0.03098,0.25187,-0.01083,-0.049,0.40963,-0.45958,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629478,Katie Lou Samuelson,77,76.68,0.42975,0.26934,0.09905,0.409,0.65329,0.2595,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629479,Teaira McCowan,111,108.44,0.04946,-0.0581,0.01472,0.064,0.08809,0.01039,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629480,Kalani Brown,54,48.34,0.06922,-0.02948,0.01099,0.043,0.06272,-0.01115,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629481,Arike Ogunbowale,120,108.37,-0.30241,0.21252,-0.08994,-0.388,-0.36166,-0.24637,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629482,Sophie Cunningham,107,93.52,0.70743,0.22641,0.18928,0.8,0.73101,0.7024,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629483,Napheesa Collier,85,86.89,-0.25305,0.15868,-0.06412,-0.269,-0.35518,-0.22646,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629484,Megan Gustafson,62,53.21,0.57056,0.16122,0.09819,0.391,1.63752,-0.06905,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629488,Brianna Turner,98,98.93,0.15121,-0.12957,0.04215,0.18,0.16056,0.11524,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629491,Jessica Shepard,57,51.97,-0.20006,0.05906,-0.03376,-0.134,-0.34063,-0.09127,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629496,Ezi Magbegor,117,118.01,-0.07142,0.04036,-0.02253,-0.099,-0.13717,-0.06004,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629497,Marina Mabrey,125,118.08,0.09222,0.25121,0.02911,0.127,0.63935,-0.46144,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629498,Jackie Young,123,106.19,0.19828,0.22788,0.05813,0.25,0.3285,0.06132,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629501,Alanna Smith,74,55.5,0.11233,0.12265,0.02001,0.08,0.19863,0.2535,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629524,Bridget Carleton,118,115.87,-0.46257,0.2542,-0.14413,-0.629,-0.17159,-1.27851,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629546,Marine Johannès,48,61.18,0.23168,0.25779,0.04469,0.18,-1.24472,1.80776,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629566,Han Xu,26,33.47,-0.11955,0.18358,-0.01382,-0.053,-0.62313,0.38403,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629567,Natisha Hiedeman,122,117.17,-0.15075,0.19819,-0.04733,-0.207,-0.51268,0.17653,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1629568,Kennedy Burke,40,41.3,-0.41934,0.11113,-0.05826,-0.227,-0.26704,-0.52411,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629571,Morgan Bertsch,22,22.6,-2.05275,0.23892,-0.16652,-0.629,-2.00308,-2.10242,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1629574,Li Yueru,31,21.72,-0.31201,0.04365,-0.0244,-0.092,-0.32105,-0.40295,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630093,Bella Alarie,21,16.77,0.07251,-0.03981,0.00446,0.017,0.00544,0.14605,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630096,DiJonai Carrington,98,96.45,-0.11568,0.02841,-0.03166,-0.134,-0.10446,-0.22113,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630097,Kaila Charles,22,26.37,-0.32755,0.18784,-0.03059,-0.116,-0.47339,0.05838,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630099,Te'a Cooper,25,20.72,-1.35694,0.1236,-0.10159,-0.382,-0.39766,-2.03771,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630101,Crystal Dangerfield,99,113.94,0.03892,0.20312,0.01199,0.052,0.17532,-0.39225,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630112,Tyasha Harris,110,102.83,1.54052,0.23071,0.44147,1.892,2.03753,1.04352,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630113,Ruthy Hebard,40,43.5,-0.04036,0.04019,-0.00586,-0.023,-0.06527,0.00901,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630115,Joyner Holmes,35,31.96,0.4823,0.21672,0.05353,0.206,0.56272,0.43041,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630131,Kylee Shook,21,21.76,-0.81286,0.13991,-0.06368,-0.24,-0.60711,-0.88597,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630134,Sug Sutton,54,45.37,-0.05337,0.18927,-0.00803,-0.032,0.16846,-0.17516,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630142,Leonie Fiebich,33,37.98,0.09093,0.27024,0.01175,0.046,2.05993,-1.48158,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630149,Satou Sabally,61,63.51,-0.31995,0.20371,-0.0636,-0.257,-0.79835,0.06703,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630150,Chennedy Carter,51,23.36,0.00874,0.06342,0.00073,0.003,0.50207,-0.65162,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630386,Awak Kuier,46,45.94,-0.7614,0.16781,-0.11584,-0.455,-1.00668,-0.55401,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630389,Dana Evans,87,79.77,-0.60081,0.23848,-0.14274,-0.592,-0.5345,-0.8091,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630442,Natasha Mack,31,30.74,-0.06093,0.0555,-0.00653,-0.025,-0.04654,-0.11779,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630446,Michaela Onyenwere,105,105.97,-0.19449,0.16309,-0.05694,-0.245,0.20476,-0.62079,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630459,DiDi Richards,32,18.13,-0.12215,0.15322,-0.00808,-0.03,3.11637,-1.08705,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630462,Aari McDonald,92,94.29,-0.62315,0.15567,-0.16774,-0.71,0.00014,-1.22367,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630471,Maya Caldwell,30,27.79,0.61918,0.22283,0.06064,0.231,1.19001,0.20085,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1630957,Rui Machida,25,13.67,2.17842,0.18839,0.11045,0.41,,2.35234,x+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1630996,Rae Burrell,38,26.17,-1.22395,0.24247,-0.11351,-0.431,-1.37773,-1.13274,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631006,Kierstan Bell,32,28.32,1.52576,0.23824,0.15199,0.58,1.88408,1.28193,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631007,Veronica Burton,66,65.37,-0.25168,0.22911,-0.05119,-0.208,-1.49841,1.10141,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1631009,Rhyne Howard,88,90.4,-1.1176,0.28394,-0.29166,-1.228,-0.05447,-1.92526,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631019,NaLyssa Smith,88,82.81,0.37807,0.14876,0.0924,0.385,0.95925,-0.16497,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1631022,Shakira Austin,52,41.83,-0.11899,0.07613,-0.01671,-0.065,-0.06481,-0.12889,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631031,Queen Egbo,52,41.83,-0.05091,0.06169,-0.00715,-0.028,-0.07934,-0.01035,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631044,Naz Hillmon,90,93.51,0.05246,-0.03089,0.01403,0.059,-0.00545,0.11322,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1631055,Nyara Sabally,29,32.15,0.26741,-0.02548,0.02983,0.115,0.31709,0.0506,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631083,Emily Engstler,54,35.29,-1.13416,0.06865,-0.13742,-0.531,-0.75083,-1.28443,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631086,Lexie Hull,62,58.89,-0.49415,0.16245,-0.09242,-0.371,-0.2677,-0.74632,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631089,Destanni Henderson,36,32.23,0.94117,0.1078,0.10523,0.404,0.16965,1.94135,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1631135,Olivia Nelson-Ododa,65,56.89,-0.00081,0.00454,-0.00015,-0.001,0.01171,-0.01571,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1631141,Jade Melbourne,43,33.72,0.53053,0.1491,0.06176,0.238,-1.51486,2.57694,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1631263,Nikolina Milić,41,33.35,0.54213,0.04261,0.06248,0.24,0.27257,1.1445,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1641602,Ivana Dojkić,23,9.46,0.71729,0.2354,0.02556,0.094,,1.10768,x+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641641,Robyn Parks,28,29.6,-2.00019,0.28186,-0.20727,-0.792,-0.98225,-3.77894,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1641642,Li Meng,29,27.5,-0.73308,0.3097,-0.07112,-0.271,0.15868,-1.35233,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641648,Aliyah Boston,70,69.25,-0.05793,0.00345,-0.01233,-0.05,0.11717,-0.23304,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641649,Diamond Miller,37,26.04,1.21965,0.15172,0.11259,0.428,-0.23433,3.72299,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641650,Haley Jones,53,55.7,0.19491,0.17865,0.03483,0.139,0.43955,-0.10566,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641651,Jordan Horston,64,56.65,-0.08439,0.15512,-0.01529,-0.061,-0.26247,0.2485,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641652,Maddy Siegrist,33,33.9,-0.02179,0.10256,-0.00255,-0.01,0.11698,-0.13396,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641657,Dorka Juhász,55,42.37,-0.01645,0.11603,-0.00234,-0.009,0.66574,-1.00159,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641658,Grace Berger,27,26.85,0.20547,0.21844,0.01951,0.074,0.33017,-0.11477,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1641660,Zia Cooke,37,32.47,0.60621,0.20077,0.06824,0.262,0.47486,0.75247,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1641675,Dulcy Fankam Mendjiadeu,24,17.26,0.14885,-0.14657,0.0094,0.035,0.18098,0.11671,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1641690,Kadi Sissoko,20,19.42,-0.18131,0.06703,-0.01279,-0.048,,-0.69338,x-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1642210,Julie Vanloo,35,25.75,-2.78987,0.25829,-0.25495,-0.968,-2.76783,-2.80947,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1642244,Sevgi Uzun,28,27.19,-0.17703,0.20832,-0.017,-0.065,0.74608,-1.11886,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1642286,Caitlin Clark,35,34.63,-1.00761,0.20651,-0.12005,-0.463,-0.09084,-1.88055,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1642288,Rickea Jackson,35,29.0,-0.74324,0.17205,-0.07564,-0.289,-1.86199,0.68506,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,1642289,Kamilla Cardoso,27,13.81,0.08443,-0.0784,0.00432,0.016,0.10274,0.08238,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1642290,Aaliyah Edwards,29,24.65,-0.03417,0.01867,-0.003,-0.011,-0.01769,-0.05129,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1642291,Angel Reese,29,9.64,-0.06705,-0.05618,-0.00243,-0.009,-0.12692,-0.01642,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,1642292,Jacy Sheldon,33,28.56,0.1953,0.20334,0.0196,0.075,0.84795,-0.7352,+-,False,False,False,256.0
SMALL_PRESSURE [paint],paint,100720,Sue Bird,51,58.7,0.10213,-0.29893,0.0,0.0,-0.20408,0.37726,-+,False,False,False,
SMALL_PRESSURE [paint],paint,100940,Diana Taurasi,89,80.31,0.42621,-0.15782,0.0,0.0,0.15944,0.71821,++,False,False,False,
SMALL_PRESSURE [paint],paint,201480,Sylvia Fowles,51,60.32,-0.43023,0.0792,0.0,0.0,-0.29324,-0.78084,--,False,False,False,
SMALL_PRESSURE [paint],paint,201496,Candace Parker,58,49.29,0.36783,0.00193,0.0,0.0,-0.37836,1.74677,-+,False,False,False,
SMALL_PRESSURE [paint],paint,201507,Leilani Mitchell,26,28.68,0.30997,-0.43014,0.0,0.0,0.50165,-0.13496,+-,False,False,False,
SMALL_PRESSURE [paint],paint,201516,Allie Quigley,50,52.21,-0.15991,-0.25973,0.0,0.0,0.50823,-0.84075,+-,False,False,False,
SMALL_PRESSURE [paint],paint,201886,DeWanna Bonner,123,127.42,-0.24986,0.00102,0.0,0.0,-0.63069,0.13825,-+,False,False,False,
SMALL_PRESSURE [paint],paint,201896,Briann January,55,60.83,-0.05716,-0.31927,0.0,0.0,-0.06366,-0.10324,--,False,False,False,
SMALL_PRESSURE [paint],paint,201911,Kristi Toliver,22,22.6,0.2907,-0.38132,0.0,0.0,-0.28889,0.80502,-+,False,False,False,
SMALL_PRESSURE [paint],paint,201913,Kia Vaughn,42,48.34,-0.15555,-0.00836,0.0,0.0,0.22095,-0.73437,+-,False,False,False,
SMALL_PRESSURE [paint],paint,201919,Shavonte Zellous,20,24.86,2.16679,-0.23621,0.0,0.0,1.41765,4.17672,++,False,False,False,
SMALL_PRESSURE [paint],paint,202250,Tina Charles,85,89.2,-0.70298,-0.00638,0.0,0.0,-0.90731,-0.49538,--,False,False,False,
SMALL_PRESSURE [paint],paint,202252,Alysha Clark,93,78.3,-0.37864,-0.22501,0.0,0.0,0.00825,-0.67678,+-,False,False,False,
SMALL_PRESSURE [paint],paint,202259,Epiphanny Prince,46,50.44,-0.31659,-0.27247,0.0,0.0,-1.2321,0.76221,-+,False,False,False,
SMALL_PRESSURE [paint],paint,202633,Liz Cambage,40,36.12,0.20192,0.15248,0.0,0.0,0.72786,-0.3823,+-,False,False,False,
SMALL_PRESSURE [paint],paint,202638,Jessica Breland,20,21.75,-0.76496,-0.0804,0.0,0.0,-1.47887,-0.40137,--,False,False,False,
SMALL_PRESSURE [paint],paint,202641,Sydney Colson,20,16.57,1.62399,-0.33948,0.0,0.0,2.69412,0.55386,++,False,False,False,
SMALL_PRESSURE [paint],paint,202650,Jantel Lavender,37,32.47,0.69872,-0.00666,0.0,0.0,0.51517,1.02835,++,False,False,False,
SMALL_PRESSURE [paint],paint,202658,Danielle Robinson,72,79.13,0.14854,-0.25916,0.0,0.0,0.12125,0.24225,++,False,False,False,
SMALL_PRESSURE [paint],paint,202662,Jasmine Thomas,44,45.2,-0.54609,-0.25708,0.0,0.0,-0.25105,-0.87275,--,False,False,False,
SMALL_PRESSURE [paint],paint,202664,Courtney Vandersloot,114,132.89,-0.42286,-0.30002,0.0,0.0,-0.66527,-0.12351,--,False,False,False,
SMALL_PRESSURE [paint],paint,203014,Nneka Ogwumike,105,77.24,0.16743,-0.09043,0.0,0.0,-0.31594,0.55173,-+,False,False,False,
SMALL_PRESSURE [paint],paint,203024,Damiris Dantas,39,38.51,0.71823,-0.0426,0.0,0.0,-0.41154,1.81156,-+,False,False,False,
SMALL_PRESSURE [paint],paint,203026,Tiffany Hayes,85,81.89,0.50775,-0.22611,0.0,0.0,0.6971,0.31449,++,False,False,False,
SMALL_PRESSURE [paint],paint,203029,Riquna Williams,43,39.75,-0.10749,-0.37287,0.0,0.0,0.22501,-0.43826,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203035,Shey Peddy,65,56.89,0.03507,-0.3418,0.0,0.0,0.16996,0.30162,++,False,False,False,
SMALL_PRESSURE [paint],paint,203398,Brittney Griner,76,76.32,-1.61596,0.15874,0.0,0.0,-0.6135,-2.61843,--,False,False,False,
SMALL_PRESSURE [paint],paint,203399,Elena Delle Donne,37,32.47,-0.32591,-0.00812,0.0,0.0,-0.4828,-0.31114,--,False,False,False,
SMALL_PRESSURE [paint],paint,203400,Skylar Diggins-Smith,86,82.2,-0.22246,-0.27489,0.0,0.0,0.40966,-0.97721,+-,False,False,False,
SMALL_PRESSURE [paint],paint,203403,Tianna Hawkins,67,47.62,1.27321,-0.02295,0.0,0.0,1.6775,0.98746,++,False,False,False,
SMALL_PRESSURE [paint],paint,203406,Layshia Clarendon,52,57.37,-0.64927,-0.28415,0.0,0.0,-1.3249,0.26861,-+,False,False,False,
